BIRD,DATE,VISIT_TYPE,OUTCOME,NUM_OBS,OBSERVER,REMOVED,TERRITORY,FULLTERRITORY,YEAR,MONTH,DAY,Lat5,Long5,check,re-enter lat5,re-enter long5,Lat100,Long100,sex,birth_year,age_type,walkabout,Notes
emww,12-Apr-19,1,1,NA,CEH,0,TEKNOW,Teknoware,2019,4,12,,,,,,33.7971,-78.991,M,2017,Minimum,0,
iiom,12-Apr-19,1,1,NA,CEH,0,SCHOLA,Scholars,2019,4,12,,,,,,33.7963,-79.0062,M,2017,Minimum,0,
pomy,12-Apr-19,3,1,NA,CEH,0,LOWESP,Lowes pkg lot,2019,4,12,,,,,,33.792,-78.9979,F,2016,Minimum,0,
wwmr,12-Apr-19,3,1,NA,CEH,0,DISCGO,disc golf course,2019,4,12,,,,,,33.7976,-79.0039,F,2016,Minimum,0,
yybm,12-Apr-19,3,1,NA,CEH,0,IMSTOP,IM Stopsign,2019,4,12,,,,,,33.7993,-78.995,M,2016,Minimum,0,
aawm,13-Apr-19,3,1,1,KRM,0,RIVERF,Riverfront,2019,4,13,,,,,,33.8313,-79.0465,M,2017,Actual,0,
aawm,13-Apr-19,1,1,1,KRM,0,RIVERF,Riverfront,2019,4,13,,,,,,33.8313,-79.0465,M,2017,Actual,0,
gmyr,13-Apr-19,3,1,1,KRM,0,RIVERF,Riverfront,2019,4,13,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
ayym,14-Apr-19,3,1,2,CEH,0,DISCGO,disc golf course,2019,4,14,,,,,,33.7976,-79.0039,M,2017,Minimum,0,
emor,14-Apr-19,3,1,2,CEH,0,LOWESP,Lowes pkg lot,2019,4,14,,,,,,33.792,-78.9979,M,2016,Minimum,0,
emor,14-Apr-19,1,1,2,CEH,0,LOWESP,Lowes pkg lot,2019,4,14,,,,,,33.792,-78.9979,M,2016,Minimum,0,
oaam,14-Apr-19,1,1,2,CEH,0,CMWSSS,CMWS,2019,4,14,,,,,,33.8008,-79,M,2017,Minimum,0,
pomy,14-Apr-19,3,1,2,CEH,0,LOWESP,Lowes pkg lot,2019,4,14,,,,,,33.792,-78.9979,F,2016,Minimum,0,
pomy,14-Apr-19,1,1,2,CEH,0,LOWESP,Lowes pkg lot,2019,4,14,,,,,,33.792,-78.9979,F,2016,Minimum,0,
ppmb,14-Apr-19,3,1,NA,CRW,1,COSTCO,behind Costco,2019,4,14,,,,,,33.706,-78.9175,M,2016,Minimum,0,
umrw,14-Apr-19,3,1,NA,CRW,0,COSTCO,behind Costco,2019,4,14,,,,,,33.706,-78.9175,F,2017,Minimum,0,
wwmr,14-Apr-19,3,1,2,CEH,0,DISCGO,disc golf course,2019,4,14,,,,,,33.7976,-79.0039,F,2016,Minimum,0,
meow,15-Apr-19,3,1,2,KRM,0,CEMETE,Cemetery,2019,4,15,,,,,,33.7916,-79.0196,M,2018,Actual,0,
myry,15-Apr-19,4,2,2,KRM,0,SEACOA,Seacoast Church,2019,4,15,,,,,,33.8074,-79.0129,F,2017,Minimum,0,
myry,15-Apr-19,3,1,2,KRM,0,SEACOA,Seacoast Church,2019,4,15,,,,,,33.8074,-79.0129,F,2017,Minimum,0,
omuu,15-Apr-19,3,1,2,KRM,0,SEACOA,Seacoast Church,2019,4,15,,,,,,33.8074,-79.0129,M,2017,Minimum,0,
ymur,15-Apr-19,3,1,2,KRM,0,CEMETE,Cemetery,2019,4,15,,,,,,33.7916,-79.0196,F,2017,Minimum,0,
aawm,16-Apr-19,1,1,2,CEH,0,RIVERF,Riverfront,2019,4,16,,,,,,33.8313,-79.0465,M,2017,Actual,0,
erom,16-Apr-19,1,1,2,CEH,0,METGLA,Metglas,2019,4,16,,,,,,33.7942,-78.996,M,2018,Minimum,0,
gmob,16-Apr-19,1,1,2,CEH,0,COURTH,Courthouse,2019,4,16,,,,,,33.8304,-79.0484,M,2016,Minimum,0,
moyy,16-Apr-19,3,1,2,CEH,0,CMWSSS,CMWS,2019,4,16,,,,,,33.8008,-79,M,2017,Actual,0,
myaa,16-Apr-19,1,1,2,CEH,0,RRTRAC,RR Tracks behind Lowes,2019,4,16,,,,,,33.7921,-78.9942,M,2017,Minimum,0,
oaam,16-Apr-19,3,1,2,CEH,0,CMWSSS,CMWS,2019,4,16,,,,,,33.8008,-79,M,2017,Minimum,0,
rwmp,16-Apr-19,1,1,2,CEH,0,METGLA,Metglas,2019,4,16,,,,,,33.7942,-78.996,F,2016,Minimum,0,
aawm,17-Apr-19,3,1,1,CEH,0,RIVERF,Riverfront,2019,4,17,,,,,,33.8313,-79.0465,M,2017,Actual,0,
bbcm,17-Apr-19,3,1,1,TLE,0,IMSTOP,IM Stopsign,2019,4,17,,,,,,33.7993,-78.995,F,2018,Actual,0,
embw,17-Apr-19,3,1,1,KRM,0,COXFER,Cox Ferry,2019,4,17,,,,,,33.8066,-79.0081,F,2017,Minimum,0,
emor,17-Apr-19,3,1,1,TLE,0,LOWESP,Lowes pkg lot,2019,4,17,,,,,,33.792,-78.9979,M,2016,Minimum,0,
emor,17-Apr-19,1,1,1,TLE,0,LOWESP,Lowes pkg lot,2019,4,17,,,,,,33.792,-78.9979,M,2016,Minimum,0,
emww,17-Apr-19,3,1,1,TLE,0,TEKNOW,Teknoware,2019,4,17,,,,,,33.7971,-78.991,M,2017,Minimum,0,
emww,17-Apr-19,1,0,1,TLE,0,TEKNOW,Teknoware,2019,4,17,,,,,,33.7971,-78.991,M,2017,Minimum,0,
erom,17-Apr-19,1,1,1,TLE,0,METGLA,Metglas,2019,4,17,,,,,,33.7942,-78.996,M,2018,Minimum,0,
eymo,17-Apr-19,1,0,1,TLE,0,HGTCCC,HGTC,2019,4,17,,,,,,33.7933,-79.0009,F,2018,Actual,0,
ggmi,17-Apr-19,3,1,1,KRM,0,BUSBEE,Busbee,2019,4,17,,,,,,33.8289,-79.0594,F,2018,Actual,0,
gmyr,17-Apr-19,3,1,1,CEH,0,RIVERF,Riverfront,2019,4,17,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
moyy,17-Apr-19,3,1,1,TLE,0,CMWSSS,CMWS,2019,4,17,,,,,,33.8008,-79,M,2017,Actual,0,
moyy,17-Apr-19,1,1,1,TLE,0,CMWSSS,CMWS,2019,4,17,,,,,,33.8008,-79,M,2017,Actual,0,
mpyo,17-Apr-19,3,1,1,CEH,0,DILLAR,Dillards,2019,4,17,,,,,,33.6997,-78.9264,M,2017,Actual,0,
mwio,17-Apr-19,5,5,1,KRM,0,TEKNOW,Teknoware,2019,4,17,,,,,,33.7971,-78.991,F,2018,Minimum,0,
mwrg,17-Apr-19,3,1,1,KRM,0,BUSBEE,Busbee,2019,4,17,,,,,,33.8289,-79.0594,M,2018,Actual,0,
myaa,17-Apr-19,1,0,1,TLE,0,RRTRAC,RR Tracks behind Lowes,2019,4,17,,,,,,33.7921,-78.9942,M,2017,Minimum,0,
oaam,17-Apr-19,3,1,1,TLE,0,CMWSSS,CMWS,2019,4,17,,,,,,33.8008,-79,M,2017,Minimum,0,
oaam,17-Apr-19,1,1,1,TLE,0,CMWSSS,CMWS,2019,4,17,,,,,,33.8008,-79,M,2017,Minimum,0,
pomy,17-Apr-19,3,1,1,TLE,0,LOWESP,Lowes pkg lot,2019,4,17,,,,,,33.792,-78.9979,F,2016,Minimum,0,
pomy,17-Apr-19,1,1,1,TLE,0,LOWESP,Lowes pkg lot,2019,4,17,,,,,,33.792,-78.9979,F,2016,Minimum,0,
ppmb,17-Apr-19,1,1,1,CEH,1,COSTCO,behind Costco,2019,4,17,,,,,,33.706,-78.9175,M,2016,Minimum,0,
pppm,17-Apr-19,1,0,1,TLE,0,RRTRAC,rr tracks behind Lowes,2019,4,17,,,,,,33.7921,-78.9942,F,2016,Minimum,0,
rwmp,17-Apr-19,1,0,1,TLE,0,METGLA,Metglas,2019,4,17,,,,,,33.7942,-78.996,F,2016,Minimum,0,
umrw,17-Apr-19,1,1,1,CEH,0,COSTCO,behind Costco,2019,4,17,,,,,,33.706,-78.9175,F,2017,Minimum,0,
wmbb,17-Apr-19,1,1,1,TLE,0,HGTCCC,HGTC,2019,4,17,,,,,,33.7933,-79.0009,M,2016,Minimum,0,
wxmr,17-Apr-19,3,1,1,CEH,0,DILLAR,Dillards,2019,4,17,,,,,,33.6997,-78.9264,F,2018,Actual,0,
yybm,17-Apr-19,3,1,1,TLE,0,IMSTOP,IM Stopsign,2019,4,17,,,,,,33.7993,-78.995,M,2016,Minimum,0,
aawm,18-Apr-19,3,1,1,KRM,0,RIVERF,Riverfront,2019,4,18,,,,,,33.8313,-79.0465,M,2017,Actual,0,
aawm,18-Apr-19,1,1,1,KRM,0,RIVERF,Riverfront,2019,4,18,,,,,,33.8313,-79.0465,M,2017,Actual,0,
ayym,18-Apr-19,3,1,1,TLE,0,DISCGO,disc golf course,2019,4,18,,,,,,33.7976,-79.0039,M,2017,Minimum,0,
ayym,18-Apr-19,1,1,1,TLE,0,DISCGO,disc golf course,2019,4,18,,,,,,33.7976,-79.0039,M,2017,Minimum,0,
brrm,18-Apr-19,1,1,1,KRM,0,CYPRES,Cypress Inn,2019,4,18,,,,,,33.833,-79.0452,M,2017,Minimum,0,
gmyr,18-Apr-19,3,1,1,KRM,0,RIVERF,Riverfront,2019,4,18,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
iiom,18-Apr-19,3,1,1,TLE,0,SCHOLA,Scholars,2019,4,18,,,,,,33.7963,-79.0062,M,2017,Minimum,0,
iiom,18-Apr-19,1,0,1,TLE,0,SCHOLA,Scholars,2019,4,18,,,,,,33.7963,-79.0062,M,2017,Minimum,0,
moyy,18-Apr-19,1,0,1,TLE,0,CMWSSS,CMWS,2019,4,18,,,,,,33.8008,-79,M,2017,Actual,0,
mrrr,18-Apr-19,3,1,1,TLE,0,SCHOLA,Scholars,2019,4,18,,,,,,33.7963,-79.0062,F,2018,Actual,0,
mrrr,18-Apr-19,1,1,1,TLE,0,SCHOLA,Scholars,2019,4,18,,,,,,33.7963,-79.0062,F,2018,Actual,0,
myaa,18-Apr-19,1,1,1,TLE,0,RRTRAC,RR Tracks behind Lowes,2019,4,18,,,,,,33.7921,-78.9942,M,2017,Minimum,0,
myry,18-Apr-19,3,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,18,,,,,,33.8074,-79.0129,F,2017,Minimum,0,
myry,18-Apr-19,1,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,18,,,,,,33.8074,-79.0129,F,2017,Minimum,0,
oaam,18-Apr-19,1,0,1,TLE,0,CMWSSS,CMWS,2019,4,18,,,,,,33.8008,-79,M,2017,Minimum,0,
omuu,18-Apr-19,3,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,18,,,,,,33.8074,-79.0129,M,2017,Minimum,0,
omuu,18-Apr-19,1,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,18,,,,,,33.8074,-79.0129,M,2017,Minimum,0,
pppm,18-Apr-19,1,0,1,TLE,0,RRTRAC,rr tracks behind Lowes,2019,4,18,,,,,,33.7921,-78.9942,F,2016,Minimum,0,
wwmr,18-Apr-19,3,1,1,TLE,0,DISCGO,disc golf course,2019,4,18,,,,,,33.7976,-79.0039,F,2016,Minimum,0,
wwmr,18-Apr-19,1,1,1,TLE,0,DISCGO,disc golf course,2019,4,18,,,,,,33.7976,-79.0039,F,2016,Minimum,0,
yymb,18-Apr-19,1,1,1,KRM,0,CYPRES,Cypress Inn,2019,4,18,,,,,,33.833,-79.0452,F,2016,Minimum,0,
bomr,19-Apr-19,1,0,1,CRW,0,MALWAL,Seaboard Walmart,2019,4,19,,,,,,33.7027,-78.9141,U,2018,Actual,0,
ggum,19-Apr-19,1,0,1,CRW,0,ABUELO,Abuelo's,2019,4,19,,,,,,33.705,-78.9246,M,2017,Minimum,0,
iiem,19-Apr-19,3,1,1,CRW,0,ROOMST,Rooms To Go,2019,4,19,,,,,,33.7035,-78.9257,M,2017,Minimum,0,
iiem,19-Apr-19,1,0,1,CRW,0,ROOMST,Rooms To Go,2019,4,19,,,,,,33.7035,-78.9257,M,2017,Minimum,0,
meey,19-Apr-19,1,0,1,CRW,0,MALWAL,Seaboard Walmart,2019,4,19,,,,,,33.7027,-78.9141,U,2017,Minimum,0,
mpyo,19-Apr-19,3,1,1,CRW,0,DILLAR,Dillards,2019,4,19,,,,,,33.6997,-78.9264,M,2017,Actual,0,
mpyo,19-Apr-19,1,0,1,CRW,0,DILLAR,Dillards,2019,4,19,,,,,,33.6997,-78.9264,M,2017,Actual,0,
oomi,19-Apr-19,3,1,1,CRW,0,ROOMST,Rooms To Go,2019,4,19,,,,,,33.7035,-78.9257,F,2018,Actual,0,
oomi,19-Apr-19,1,0,1,CRW,0,ROOMST,Rooms To Go,2019,4,19,,,,,,33.7035,-78.9257,F,2018,Actual,0,
ppmb,19-Apr-19,3,1,1,CRW,1,COSTCO,behind Costco,2019,4,19,,,,,,33.706,-78.9175,M,2016,Minimum,0,
ppmb,19-Apr-19,1,1,1,CRW,1,COSTCO,behind Costco,2019,4,19,,,,,,33.706,-78.9175,M,2016,Minimum,0,
umrw,19-Apr-19,3,1,1,CRW,0,COSTCO,behind Costco,2019,4,19,,,,,,33.706,-78.9175,F,2017,Minimum,0,
umrw,19-Apr-19,1,0,1,CRW,0,COSTCO,behind Costco,2019,4,19,,,,,,33.706,-78.9175,F,2017,Minimum,0,
wxmr,19-Apr-19,3,1,1,CRW,0,DILLAR,Dillards,2019,4,19,,,,,,33.6997,-78.9264,F,2018,Actual,0,
wxmr,19-Apr-19,1,0,1,CRW,0,DILLAR,Dillards,2019,4,19,,,,,,33.6997,-78.9264,F,2018,Actual,0,
aawm,20-Apr-19,3,1,1,KRM,0,RIVERF,Riverfront,2019,4,20,,,,,,33.8313,-79.0465,M,2017,Actual,0,
aawm,20-Apr-19,1,1,1,KRM,0,RIVERF,Riverfront,2019,4,20,,,,,,33.8313,-79.0465,M,2017,Actual,0,
brrm,20-Apr-19,1,1,1,KRM,0,CYPRES,Cypress Inn,2019,4,20,,,,,,33.833,-79.0452,M,2017,Minimum,0,
gmob,20-Apr-19,1,1,1,KRM,0,COURTH,Courthouse,2019,4,20,,,,,,33.8304,-79.0484,M,2016,Minimum,0,
gmyr,20-Apr-19,3,1,1,KRM,0,RIVERF,Riverfront,2019,4,20,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
yymb,20-Apr-19,1,1,1,KRM,0,CYPRES,Cypress Inn,2019,4,20,,,,,,33.833,-79.0452,F,2016,Minimum,0,
ayym,21-Apr-19,3,1,2,CEH,0,DISCGO,disc golf course,2019,4,21,,,,,,33.7976,-79.0039,M,2017,Minimum,0,
bbcm,21-Apr-19,3,1,2,CEH,0,IMSTOP,IM Stopsign,2019,4,21,,,,,,33.7993,-78.995,F,2018,Actual,0,
bbcm,21-Apr-19,1,1,2,KRM,0,IMSTOP,IM Stopsign,2019,4,21,,,,,,33.7993,-78.995,F,2018,Actual,0,
embw,21-Apr-19,3,1,2,CEH,0,COXFER,Cox Ferry,2019,4,21,,,,,,33.8066,-79.0081,F,2017,Minimum,0,
embw,21-Apr-19,3,1,2,KRM,0,COXFER,Cox Ferry,2019,4,21,,,,,,33.8066,-79.0081,F,2017,Minimum,0,
emor,21-Apr-19,3,1,2,CEH,0,LOWESP,Lowes pkg lot,2019,4,21,,,,,,33.792,-78.9979,M,2016,Minimum,0,
emor,21-Apr-19,1,1,2,KRM,0,LOWESP,Lowes pkg lot,2019,4,21,,,,,,33.792,-78.9979,M,2016,Minimum,0,
emww,21-Apr-19,3,1,2,CEH,0,TEKNOW,Teknoware,2019,4,21,,,,,,33.7971,-78.991,M,2017,Minimum,0,
eymo,21-Apr-19,1,1,2,KRM,0,HGTCCC,HGTC,2019,4,21,,,,,,33.7933,-79.0009,F,2018,Actual,0,
ggmg,21-Apr-19,4,2,2,KRM,0,COOKOU,Cookout,2019,4,21,,,,,,33.7874,-78.9945,M,2018,Actual,0,
iiom,21-Apr-19,3,1,2,CEH,0,SCHOLA,Scholars,2019,4,21,,,,,,33.7963,-79.0062,M,2017,Minimum,0,
moyy,21-Apr-19,1,1,2,KRM,0,CMWSSS,CMWS,2019,4,21,,,,,,33.8008,-79,M,2017,Actual,0,
mrrr,21-Apr-19,3,1,2,CEH,0,SCHOLA,Scholars,2019,4,21,,,,,,33.7963,-79.0062,F,2018,Actual,0,
mwio,21-Apr-19,5,5,2,KRM,0,TEKNOW,Teknoware,2019,4,21,,,,,,33.7971,-78.991,F,2018,Minimum,0,
myaa,21-Apr-19,1,1,2,KRM,0,RRTRAC,RR Tracks behind Lowes,2019,4,21,,,,,,33.7921,-78.9942,M,2017,Minimum,0,
myry,21-Apr-19,3,1,2,CEH,0,SEACOA,Seacoast Church,2019,4,21,,,,,,33.8074,-79.0129,F,2017,Minimum,0,
myry,21-Apr-19,1,1,2,KRM,0,SEACOA,Seacoast Church,2019,4,21,,,,,,33.8074,-79.0129,F,2017,Minimum,0,
oaam,21-Apr-19,1,1,2,KRM,0,CMWSSS,CMWS,2019,4,21,,,,,,33.8008,-79,M,2017,Minimum,0,
omuu,21-Apr-19,3,1,2,CEH,0,SEACOA,Seacoast Church,2019,4,21,,,,,,33.8074,-79.0129,M,2017,Minimum,0,
pomy,21-Apr-19,3,1,2,CEH,0,LOWESP,Lowes pkg lot,2019,4,21,,,,,,33.792,-78.9979,F,2016,Minimum,0,
wmbb,21-Apr-19,1,1,2,KRM,0,HGTCCC,HGTC,2019,4,21,,,,,,33.7933,-79.0009,M,2016,Minimum,0,
wwmr,21-Apr-19,3,1,2,CEH,0,DISCGO,disc golf course,2019,4,21,,,,,,33.7976,-79.0039,F,2016,Minimum,0,
yame,21-Apr-19,3,1,2,CEH,0,WPDEDI,WPDE dishes,2019,4,21,,,,,,33.8001,-79.0015,F,2016,Minimum,0,
yybm,21-Apr-19,3,1,2,CEH,0,IMSTOP,IM Stopsign,2019,4,21,,,,,,33.7993,-78.995,M,2016,Minimum,0,
ayym,22-Apr-19,3,1,2,CEH,0,DISCGO,disc golf course,2019,4,22,,,,,,33.7976,-79.0039,M,2017,Minimum,0,
myaa,22-Apr-19,2,1,2,JPM,0,RRTRAC,RR Tracks behind Lowes,2019,4,22,,,,,,33.7921,-78.9942,M,2017,Minimum,0,
pppm,22-Apr-19,2,0,2,JPM,0,RRTRAC,rr tracks behind Lowes,2019,4,22,,,,,,33.7921,-78.9942,F,2016,Minimum,0,
wwmr,22-Apr-19,3,1,2,CEH,0,DISCGO,disc golf course,2019,4,22,,,,,,33.7976,-79.0039,F,2016,Minimum,0,
aawm,24-Apr-19,3,1,1,CEH,0,RIVERF,Riverfront,2019,4,24,,,,,,33.8313,-79.0465,M,2017,Actual,0,
aawm,24-Apr-19,3,1,1,CEH,0,RIVERF,Riverfront,2019,4,24,,,,,,33.8313,-79.0465,M,2017,Actual,0,
aawm,24-Apr-19,3,1,1,KRM,0,RIVERF,Riverfront,2019,4,24,,,,,,33.8313,-79.0465,M,2017,Actual,0,
brrm,24-Apr-19,1,1,1,CEH,0,CYPRES,Cypress Inn,2019,4,24,,,,,,33.833,-79.0452,M,2017,Minimum,0,
gmyr,24-Apr-19,3,1,1,CEH,0,RIVERF,Riverfront,2019,4,24,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
gmyr,24-Apr-19,3,1,1,CEH,0,RIVERF,Riverfront,2019,4,24,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
gmyr,24-Apr-19,3,1,1,KRM,0,RIVERF,Riverfront,2019,4,24,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
mwrg,24-Apr-19,1,1,1,KRM,0,BUSBEE,Busbee,2019,4,24,,,,,,33.8289,-79.0594,M,2018,Actual,0,
bomr,25-Apr-19,1,0,2,CRW,0,MALWAL,Seaboard Walmart,2019,4,25,,,,,,33.7027,-78.9141,U,2018,Actual,0,
embw,25-Apr-19,3,1,1,KRM,0,COXFER,Cox Ferry,2019,4,25,,,,,,33.8066,-79.0081,F,2017,Minimum,0,
embw,25-Apr-19,1,1,1,KRM,0,COXFER,Cox Ferry,2019,4,25,,,,,,33.8066,-79.0081,F,2017,Minimum,0,
ggum,25-Apr-19,1,1,2,CRW,0,ABUELO,Abuelo's,2019,4,25,,,,,,33.705,-78.9246,M,2017,Minimum,0,
iiem,25-Apr-19,3,1,2,CRW,0,ROOMST,Rooms To Go,2019,4,25,,,,,,33.7035,-78.9257,M,2017,Minimum,0,
meey,25-Apr-19,1,0,2,CRW,0,MALWAL,Seaboard Walmart,2019,4,25,,,,,,33.7027,-78.9141,U,2017,Minimum,0,
meow,25-Apr-19,3,1,1,KRM,0,CEMETE,Cemetery,2019,4,25,,,,,,33.7916,-79.0196,M,2018,Actual,0,
mpyo,25-Apr-19,3,1,2,CRW,0,DILLAR,Dillards,2019,4,25,,,,,,33.6997,-78.9264,M,2017,Actual,0,
myry,25-Apr-19,3,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,25,,,,,,33.8074,-79.0129,F,2017,Minimum,0,
myry,25-Apr-19,1,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,25,,,,,,33.8074,-79.0129,F,2017,Minimum,0,
omuu,25-Apr-19,3,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,25,,,,,,33.8074,-79.0129,M,2017,Minimum,0,
omuu,25-Apr-19,3,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,25,,,,,,33.8074,-79.0129,M,2017,Minimum,0,
oomi,25-Apr-19,3,1,2,CRW,0,ROOMST,Rooms To Go,2019,4,25,,,,,,33.7035,-78.9257,F,2018,Actual,0,
ppmb,25-Apr-19,3,1,2,CRW,1,COSTCO,behind Costco,2019,4,25,,,,,,33.706,-78.9175,M,2016,Minimum,0,
ppmb,25-Apr-19,3,1,2,CRW,1,COSTCO,behind Costco,2019,4,25,,,,,,33.706,-78.9175,M,2016,Minimum,0,
umrw,25-Apr-19,3,1,2,CRW,0,COSTCO,behind Costco,2019,4,25,,,,,,33.706,-78.9175,F,2017,Minimum,0,
umrw,25-Apr-19,3,1,2,CRW,0,COSTCO,behind Costco,2019,4,25,,,,,,33.706,-78.9175,F,2017,Minimum,0,
wxmr,25-Apr-19,3,1,2,CRW,0,DILLAR,Dillards,2019,4,25,,,,,,33.6997,-78.9264,F,2018,Actual,0,
ymur,25-Apr-19,3,1,1,KRM,0,CEMETE,Cemetery,2019,4,25,,,,,,33.7916,-79.0196,F,2017,Minimum,0,
ayym,26-Apr-19,3,1,1,TLE,0,DISCGO,disc golf course,2019,4,26,,,,,,33.7976,-79.0039,M,2017,Minimum,0,
ayym,26-Apr-19,3,1,1,TLE,0,DISCGO,disc golf course,2019,4,26,,,,,,33.7976,-79.0039,M,2017,Minimum,0,
ccmg,26-Apr-19,3,1,1,CEH,0,MATTRE,Mattress Firm,2019,4,26,,,,,,33.7595,-78.9696,F,2018,Actual,0,
ccmg,26-Apr-19,1,1,1,CEH,0,MATTRE,Mattress Firm,2019,4,26,,,,,,33.7595,-78.9696,F,2018,Actual,0,
emor,26-Apr-19,3,1,1,TLE,0,LOWESP,Lowes pkg lot,2019,4,26,,,,,,33.792,-78.9979,M,2016,Minimum,0,
emor,26-Apr-19,3,1,1,TLE,0,LOWESP,Lowes pkg lot,2019,4,26,,,,,,33.792,-78.9979,M,2016,Minimum,0,
erom,26-Apr-19,1,0,1,TLE,0,METGLA,Metglas,2019,4,26,,,,,,33.7942,-78.996,M,2018,Minimum,0,
myaa,26-Apr-19,1,0,1,TLE,0,RRTRAC,RR Tracks behind Lowes,2019,4,26,,,,,,33.7921,-78.9942,M,2017,Minimum,0,
pomy,26-Apr-19,3,1,1,TLE,0,LOWESP,Lowes pkg lot,2019,4,26,,,,,,33.792,-78.9979,F,2016,Minimum,0,
pomy,26-Apr-19,3,1,1,TLE,0,LOWESP,Lowes pkg lot,2019,4,26,,,,,,33.792,-78.9979,F,2016,Minimum,0,
pppm,26-Apr-19,1,0,1,TLE,0,RRTRAC,rr tracks behind Lowes,2019,4,26,,,,,,33.7921,-78.9942,F,2016,Minimum,0,
rwmp,26-Apr-19,1,0,1,TLE,0,METGLA,Metglas,2019,4,26,,,,,,33.7942,-78.996,F,2016,Minimum,0,
wwmr,26-Apr-19,3,1,1,TLE,0,DISCGO,disc golf course,2019,4,26,,,,,,33.7976,-79.0039,F,2016,Minimum,0,
wwmr,26-Apr-19,3,1,1,TLE,0,DISCGO,disc golf course,2019,4,26,,,,,,33.7976,-79.0039,F,2016,Minimum,0,
ayym,28-Apr-19,3,1,1,CEH,0,DISCGO,disc golf course,2019,4,28,,,,,,33.7976,-79.0039,M,2017,Minimum,0,
ccmg,28-Apr-19,3,1,2,CEH,0,MATTRE,Mattress Firm,2019,4,28,,,,,,33.7595,-78.9696,F,2018,Actual,0,
ccmg,28-Apr-19,3,1,2,CEH,0,MATTRE,Mattress Firm,2019,4,28,,,,,,33.7595,-78.9696,F,2018,Actual,0,
embw,28-Apr-19,3,1,NA,CEH,0,COXFER,Cox Ferry,2019,4,28,,,,,,33.8066,-79.0081,F,2017,Minimum,0,
emww,28-Apr-19,3,1,2,CEH,0,TEKNOW,Teknoware,2019,4,28,,,,,,33.7971,-78.991,M,2017,Minimum,0,
emww,28-Apr-19,3,1,2,KRM,0,TEKNOW,Teknoware,2019,4,28,,,,,,33.7971,-78.991,M,2017,Minimum,0,
eymo,28-Apr-19,3,1,2,CEH,0,HGTCCC,HGTC,2019,4,28,,,,,,33.7933,-79.0009,F,2018,Actual,0,
eymo,28-Apr-19,3,1,2,KRM,0,HGTCCC,HGTC,2019,4,28,,,,,,33.7933,-79.0009,F,2018,Actual,0,
iiom,28-Apr-19,3,1,1,CEH,0,SCHOLA,Scholars,2019,4,28,,,,,,33.7963,-79.0062,M,2017,Minimum,0,
mrrr,28-Apr-19,3,1,1,CEH,0,SCHOLA,Scholars,2019,4,28,,,,,,33.7963,-79.0062,F,2018,Actual,0,
mwio,28-Apr-19,5,5,2,KRM,0,TEKNOW,Teknoware,2019,4,28,,,,,,33.7971,-78.991,F,2018,Minimum,0,
wmbb,28-Apr-19,3,1,2,CEH,0,HGTCCC,HGTC,2019,4,28,,,,,,33.7933,-79.0009,M,2016,Minimum,0,
wmbb,28-Apr-19,3,1,2,KRM,0,HGTCCC,HGTC,2019,4,28,,,,,,33.7933,-79.0009,M,2016,Minimum,0,
wwmr,28-Apr-19,3,1,1,CEH,0,DISCGO,disc golf course,2019,4,28,,,,,,33.7976,-79.0039,F,2016,Minimum,0,
pomy,29-Apr-19,1,1,1,CEH,0,LOWESP,Lowes pkg lot,2019,4,29,,,,,,33.792,-78.9979,F,2016,Minimum,0,
aawm,30-Apr-19,3,1,1,KRM,0,RIVERF,Riverfront,2019,4,30,,,,,,33.8313,-79.0465,M,2017,Actual,0,
aawm,30-Apr-19,1,1,1,KRM,0,RIVERF,Riverfront,2019,4,30,,,,,,33.8313,-79.0465,M,2017,Actual,0,
gmyr,30-Apr-19,3,1,1,KRM,0,RIVERF,Riverfront,2019,4,30,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
gmyr,30-Apr-19,1,1,1,KRM,0,RIVERF,Riverfront,2019,4,30,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
myry,30-Apr-19,3,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,30,,,,,,33.8074,-79.0129,F,2017,Minimum,0,
myry,30-Apr-19,1,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,30,,,,,,33.8074,-79.0129,F,2017,Minimum,0,
omuu,30-Apr-19,3,1,1,KRM,0,SEACOA,Seacoast Church,2019,4,30,,,,,,33.8074,-79.0129,M,2017,Minimum,0,
